-BEGIN HEADER-
NASA/POWER Agroclimatology Daily Averaged Data
Dates (month/day/year): 01/01/2015 through 12/31/2017
Location: Latitude 27.644   Longitude 84.349
Location clarification: Integer values may indicate the lower left (south and west) corner of the one degree lat/lon region that includes the requested locations
Elevation (meters): Average for one degree lat/lon region = 422
Methodology Documentation:
http://power.larc.nasa.gov/common/AgroclimatologyMethodology/Agro1d0_Methodology_Content.html
Parameter(s):
DOY      Day of Year
toa_dwn  Average Top-of-atmosphere Insolation (MJ/m^2/day)  
swv_dwn  Average Insolation Incident On A Horizontal Surface (MJ/m^2/day)  
lwv_dwn  Average Downward Longwave Radiative Flux (MJ/m^2/day)  
T2M      Average Air Temperature At 2 m Above The Surface Of The Earth (degreesC)  
T2MN     Minimum Air Temperature At 2 m Above The Surface Of The Earth (degreesC)  
T2MX     Maximum Air Temperature At 2 m Above The Surface Of The Earth (degreesC)  
RH2M     Relative Humidity At 2 m (%)  
DFP2M    Dew/Frost Point Temperature At 2 m (degreesC)  
RAIN     Average Precipitation (mm/day)  
WS10M    Wind Speed At 10 m Above The Surface Of The Earth (m/s)  
*Vegetation type: "Airport": flat rough grass
*Monthly surface roughness exponents:            
YEAR DOY toa_dwn swv_dwn lwv_dwn     T2M    T2MN    T2MX    RH2M   DFP2M    RAIN   WS10M
2015  23   23.15   15.19   26.82   18.89   13.41   27.03   32.99    2.14    0.00    3.05
2015  24   24.23   16.60   24.77   17.77   10.92   26.80   44.38    5.44    0.00    3.40
2015  25   23.65   12.53   26.93   17.60   11.01   26.97   34.80    1.76    0.30    2.74
2015  26   23.87    8.06   29.38   17.26   11.40   26.79   39.58    3.30    0.29    2.41
2015  27   23.90   13.21   28.04   16.36   12.38   22.96   60.20    8.70    0.00    2.60
2015  28   24.01   16.85   25.60   17.59   12.01   26.09   46.95    6.11    0.00    2.80
2015  29   24.55   15.95   26.03   17.65   12.47   24.99   38.20    3.13    0.00    2.71
2015  30   24.30   12.71   26.57   14.89    8.53   23.40   36.84    0.15    0.00    3.11
2015  31   24.55   16.06   25.38   15.14    6.44   23.43   31.27   -1.88    0.00    2.03
2015  32   24.19   16.92   23.58   15.78    9.46   24.42   29.36   -2.17    0.00    1.98
2015  33   24.30   17.39   24.55   18.03   11.99   25.53   29.53   -0.15    0.00    1.50
2015  34   24.52   17.21   26.57   20.00   14.01   28.92   29.37    1.49    0.00    1.75
2015  35   25.81   17.64   25.67   19.88   13.75   28.88   31.94    2.56    0.00    3.70
2015  36   25.27   12.31   27.50   17.47   10.39   26.56   31.93    0.44    0.00    2.62
2015  37   25.06   17.21   25.52   17.40   11.61   26.39   31.65    0.26    0.00    2.43
2015  38   25.92   16.96   24.62   18.02   11.02   27.26   27.66   -1.04    0.00    2.69
2015  39   25.88    9.04   27.94   18.62   13.31   27.34   35.69    3.02    0.00    3.19
2015  40   25.99   18.25   25.20   18.46   11.15   28.46   33.68    2.06    0.00    2.68
2015  41   26.89   18.72   23.80   19.25   13.10   28.49   22.29   -2.88    0.00    3.11
2015  42   26.46   13.18   24.88   17.81    9.91   27.78   23.08   -3.63    0.00    2.70
2015  43   26.42   18.50   25.02   18.78   12.93   27.51   25.02   -1.74    0.00    2.74
2015  44   26.89   18.36   25.42   18.81   12.62   27.61   28.64    0.11    0.00    3.03
2015  45   27.22   17.50   25.92   18.94   11.51   28.14   24.93   -1.65    0.02    2.09
2015  46   27.72   16.56   27.11   19.55   12.63   27.70   30.65    1.69    0.00    2.70
2015  47   27.14   18.29   26.89   20.99   13.56   29.55   31.16    3.18    0.08    2.15
2015  48   26.82   19.01   26.75   21.76   15.32   29.15   32.52    4.46    0.00    2.11
2015  49   27.86   18.04   28.30   22.32   14.89   29.89   35.93    6.40    4.15    2.52
2015  50   27.58   17.89   28.19   22.26   15.54   29.90   38.52    7.38    0.00    2.38
2015  51   28.66   17.28   29.45   22.76   16.72   30.77   34.53    6.21    0.00    2.31
2015  52   28.44   16.78   29.88   23.17   15.64   31.14   34.09    6.38    0.00    2.75
2015  53   28.94   19.55   29.56   24.67   17.07   33.28   27.85    4.78    0.00    2.25
2015  54   29.09   18.61   28.58   24.89   17.03   32.97   25.66    3.81    0.00    2.05
2015  55   29.23   18.72   29.05   25.28   17.90   33.50   25.22    3.90    0.00    2.21
2015  56   29.16   12.49   29.81   24.58   19.00   32.15   26.93    4.23    2.35    2.19
2015  57   29.20    3.67   31.93   23.05   18.57   29.42   34.56    6.48   17.87    2.15
2015  58   29.30   20.41   29.20   24.29   18.78   31.84   36.45    8.36    0.00    1.82
2015  59   30.06    8.71   30.89   26.37   18.20   34.38   23.80    4.01    4.45    2.60
2015  60   29.81    2.05   32.69   22.45   20.10   26.24   41.90    8.82    1.14    4.08
2015  61   30.10    5.80   32.22   19.63   16.10   24.39   69.03   13.89    0.00    2.92
2015  62   30.64   18.61   29.45   20.44   15.09   27.07   56.04   11.45    0.00    3.13
2015  63   30.13   18.76   26.96   19.34   13.73   25.48   51.78    9.21    0.00    3.18
2015  64   29.88   21.31   25.27   19.39   12.12   28.10   40.64    5.60    0.00    3.31
2015  65   31.86   21.64   25.42   20.30   13.33   29.03   36.70    4.91    0.00    3.11
2015  66   30.53   21.82   25.38   20.89   13.95   30.03   34.68    4.62    0.00    3.00
2015  67   31.18   21.71   26.32   22.91   15.20   31.35   28.44    3.56    0.00    2.01
2015  68   31.00   22.39   25.81   23.99   16.33   33.20   30.21    5.35    0.00    3.30
2015  69   31.72   23.11   24.16   23.28   15.44   32.82   24.28    1.68    0.00    4.10
2015  70   31.75   22.86   25.16   22.18   13.81   32.19   28.69    3.05    0.00    3.23
2015  71   31.64   21.10   26.78   23.29   15.02   33.60   26.71    3.01    0.00    3.12
2015  72   33.19   22.36   27.68   24.15   15.25   34.58   25.31    2.99    0.00    3.34
2015  73   32.54   14.08   30.78   24.55   18.32   34.08   33.49    7.34    0.00    3.86
2015  74   32.72    5.98   32.18   24.69   17.45   33.59   36.20    8.62    0.00    4.12
2015  75   32.44   21.49   30.38   23.81   17.00   31.32   46.04   11.51    0.00    2.99
2015  76   31.86   23.00   28.04   24.60   18.75   32.72   36.68    8.74    0.00    4.22
2015  77   32.62   20.30   28.44   23.76   17.48   31.75   37.09    8.15    0.00    3.66
2015  78   33.77   23.11   27.40   23.69   16.52   32.01   34.44    6.99    0.00    3.43
2015  79   34.49   23.22   27.94   24.84   17.67   33.79   32.04    6.94    0.00    2.55
2015  80   34.63   23.22   28.58   25.88   19.33   34.22   29.62    6.71    0.00    2.89
2015  81   33.05   23.29   29.20   27.00   18.82   36.47   27.27    6.48    0.00    3.10
2015  82   34.88   22.90   30.60   27.37   19.19   36.36   29.02    7.69    1.52    2.47
2015  83   34.06   23.40   30.28   29.10   21.43   36.96   26.25    7.72    0.00    1.79
2015  84   33.80   23.58   31.18   29.83   21.22   37.97   24.64    7.43    0.53    2.01
2015  85   34.16   23.08   32.44   30.19   21.94   38.03   27.17    9.16    5.85    2.49
2015  86   34.67   13.90   34.42   29.72   23.80   36.05   37.10   13.46   45.13    2.81
2015  87   35.53   22.61   32.90   29.56   22.78   36.10   38.78   14.02    0.00    2.14
2015  88   34.60   19.30   33.08   29.28   22.90   35.33   33.96   11.71    0.04    2.00
2015  89   35.10    2.45   33.34   24.81   19.65   30.19   53.46   14.79   31.69    3.28
2015  90   35.78   23.87   30.02   25.33   18.80   32.28   40.61   10.94    0.00    2.06
2015  91   36.43   23.83   30.46   27.02   20.18   34.85   36.95   11.00    1.77    2.71
2015  92   36.72   23.98   30.92   28.03   20.03   36.07   36.99   11.91    0.11    3.82
2015  93   35.46   19.91   31.82   29.08   21.89   38.17   32.46   10.84    0.00    3.40
2015  94   36.25   16.06   31.79   28.61   22.56   35.22   33.86   11.07    3.91    3.05
2015  95   36.29   24.30   30.31   27.94   22.71   34.51   32.68    9.95    0.02    2.62
2015  96   35.10   24.98   29.20   28.36   22.11   35.62   29.06    8.57    0.00    2.79
2015  97   36.04   12.06   32.08   29.28   21.02   37.25   26.80    8.18    0.00    2.83
2015  98   36.18   25.31   29.16   28.55   21.78   36.46   25.72    6.96    0.00    3.00
2015  99   37.22   25.67   28.66   28.38   21.21   36.34   24.32    6.01    0.00    3.34
2015 100   36.61   25.67   29.30   28.64   20.28   37.57   25.17    6.72    0.00    3.12
2015 101   37.58   25.78   29.74   30.31   22.05   38.83   17.15    2.65    0.02    2.15
2015 102   36.54   14.40   32.83   29.15   21.20   37.71   20.40    4.16    9.13    2.97
2015 103   36.97   13.97   34.34   28.73   24.28   35.32   28.43    8.57    6.44    2.63
2015 104   37.44   15.26   33.77   27.60   23.18   33.22   39.11   12.40   10.09    1.54
2015 105   36.79   13.54   34.74   30.45   23.92   37.93   30.27   10.99    1.12    2.91
2015 106   36.94   25.38   32.83   30.75   24.19   38.11   28.71   10.46    0.04    2.77
2015 107   36.83   17.68   33.98   30.28   24.34   36.15   32.76   12.04    0.00    2.75
2015 108   38.30   24.23   32.98   30.40   23.17   37.96   30.69   11.15    0.00    3.09
2015 109   37.91   24.73   32.90   32.37   23.42   41.08   22.31    8.12    0.00    2.52
2015 110   37.30   23.54   33.16   32.47   23.92   40.06   21.35    7.56    0.00    2.63
2015 111   38.20   23.83   33.37   33.21   24.62   41.57   18.73    6.27    1.40    3.13
2015 112   37.69   25.38   31.07   33.56   25.86   41.84   14.74    3.09    0.00    3.40
2015 113   37.76   27.07   29.84   32.47   24.42   40.76   11.20   -1.68    0.89    2.37
2015 114   38.02   21.60   32.33   32.08   23.12   40.04   19.63    6.03   35.04    3.60
2015 115   38.05    6.66   35.53   27.41   22.60   31.40   50.16   16.18    0.00    4.64
2015 116   37.58   21.92   33.88   26.58   20.78   32.26   46.26   14.12    0.00    2.88
2015 117   37.94   23.80   32.98   28.61   22.50   34.81   42.02   14.43    0.00    2.85
2015 118   38.34    8.24   33.70   29.85   23.72   36.11   37.03   13.55    5.71    2.78
2015 119   38.20   21.17   33.73   29.78   22.95   35.68   37.46   13.67    0.00    2.53
2015 120   38.66   23.26   33.73   30.60   23.73   37.03   32.16   12.03    0.00    2.18
2015 121   39.28   25.56   32.40   31.95   23.73   39.22   26.46   10.27    0.00    2.20
2015 122   39.78   26.32   31.36   32.33   24.67   39.93   20.99    7.20    0.29    2.16
2015 123   38.45   27.14   29.56   32.03   23.26   40.16   18.02    4.75    0.00    2.49
2015 124   37.73   27.50   29.02   32.53   23.42   41.66   13.33    0.84    0.00    3.22
2015 125   38.12   27.00   30.53   33.66   23.86   41.71   14.08    2.50    0.00    2.37
2015 126   38.27   26.42   32.15   33.92   24.73   42.35   14.57    3.20    0.00    2.43
2015 127   38.63   25.09   33.12   33.58   24.26   41.97   15.38    3.72    5.51    2.68
2015 128   38.66   22.32   35.50   33.67   25.78   41.23   19.57    7.29    4.80    2.66
2015 129   38.99   23.40   35.60   33.89   26.19   40.90   22.91    9.78    0.70    2.51
2015 130   39.78   20.52   35.03   35.65   27.16   42.74   18.68    8.22    6.60    2.19
2015 131   40.50   25.09   34.88   35.04   28.15   42.09   19.99    8.72    8.85    2.70
2015 132   40.10   24.12   34.02   33.57   26.37   40.84   27.34   12.14    0.89    2.81
2015 133   40.46   25.24   33.95   33.91   26.28   41.01   20.35    8.05    0.00    2.10
2015 134   39.85   25.85   34.24   34.19   26.76   40.82   21.08    8.80    0.00    2.78
2015 135   39.42   16.16   37.01   35.28   28.34   42.26   22.53   10.69    0.00    3.18
2015 136   40.10   20.09   34.88   35.10   29.42   42.25   20.93    9.45    0.00    2.76
2015 137   39.35   25.31   34.34   34.45   26.75   41.27   23.17   10.42    0.00    2.33
2015 138   40.18   19.55   35.46   35.03   27.56   41.60   21.39    9.72    0.00    1.95
2015 139   40.54   22.50   37.01   35.50   28.43   42.05   27.28   13.76   11.71    2.69
2015 140   39.74   24.77   36.04   35.83   28.10   42.97   22.35   11.03    0.00    2.45
2015 141   39.96   26.68   33.52   35.78   27.94   43.14   16.76    6.73    0.00    2.55
2015 142   39.49   27.79   32.00   36.25   26.65   45.49   11.71    1.86    0.00    3.10
2015 143   39.64   28.04   31.10   36.28   26.68   44.69    9.14   -1.64    0.00    2.38
2015 144   40.14   27.68   32.26   35.83   26.35   44.23   12.79    2.81    0.00    3.17
2015 145   39.42   27.00   33.66   35.78   26.95   43.66   15.06    5.16    0.94    2.75
2015 146   39.35   27.43   33.62   36.18   27.85   43.67   17.82    7.96    0.08    2.47
2015 147   40.46   27.50   33.05   35.58   28.32   42.73   15.99    5.88    0.00    2.41
2015 148   41.00   26.17   33.98   35.28   27.36   42.64   14.58    4.30    0.00    2.24
2015 149   40.32   23.18   36.32   35.78   27.41   43.55   19.23    8.76    0.36    2.49
2015 150   39.78   24.52   36.40   36.32   29.07   43.15   26.49   14.01    1.76    2.68
2015 151   40.00   26.35   34.85   36.61   28.12   43.83   20.21   10.18    0.11    2.74
2015 152   41.40   26.86   34.09   36.93   28.12   44.28   16.59    7.50    0.21    3.05
2015 153     -       -     33.88   37.18   30.26   44.00   14.98    6.20    0.00    1.96
2015 154   40.82   24.26   34.34   36.69   28.40   43.33   15.27    6.09    1.78    2.26
2015 155   40.03   24.05   37.40   36.44   30.55   42.54   29.72   15.89    1.26    2.90
2015 156   41.44   25.78   36.58   37.13   32.01   43.31   23.39   12.80    0.00    2.51
2015 157   40.57   27.22   34.63   37.55   30.42   45.28   15.66    7.15    0.00    3.66
2015 158   40.75   27.07   34.06   37.72   30.90   45.03   15.05    6.69    0.00    2.97
2015 159   40.72   27.04   34.49   38.10   30.40   45.46   14.39    6.33    0.00    2.00
2015 160   41.11   26.35   36.00   38.50   29.76   45.83   16.71    8.87    4.31    2.51
2015 161   40.18   21.35   39.31   38.76   30.56   46.24   16.32    8.73   17.83    2.43
2015 162   41.26   15.26   39.82   36.68   31.55   42.42   30.22   16.36    3.32    3.26
2015 163   40.64   18.00   39.92   37.03   30.04   42.85   26.34   14.53   16.42    3.32
2015 164   40.21   22.10   37.66   37.01   31.12   42.75   27.25   15.03   11.63    3.24
2015 165   39.82   26.28   36.40   36.64   30.91   42.01   27.51   14.86    0.53    1.64
2015 166   41.26   20.05   37.26   35.45   29.85   41.03   32.71   16.54    0.54    2.50
2015 167   40.00   23.36   37.40   35.29   30.70   40.27   33.45   16.75    0.06    2.11
2015 168   41.54   23.87   37.73   35.78   30.35   40.78   34.45   17.65    0.25    2.23
2015 169   41.29   24.30   38.48   36.15   30.63   41.70   35.79   18.60    1.91    3.36
2015 170   40.10   24.05   38.05   35.78   31.15   40.45   36.05   18.39    9.24    4.12
2015 171   39.82   24.80   38.70   37.13   31.31   42.86   32.72   18.01    2.41    3.12
2015 172   41.51   24.26   39.13   36.01   32.04   40.60   38.59   19.71    7.00    4.57
2015 173   41.51   21.02   39.74   34.36   30.49   38.37   43.05   20.03    5.52    5.31
2015 174   40.86   19.15   39.78   34.56   29.40   41.12   44.17   20.64    4.20    3.14
2015 175   40.14   20.38   39.31   34.71   28.88   40.03   46.97   21.81   12.14    2.37
2015 176   40.43   15.44   39.31   35.68   31.50   40.06   41.38   20.57   16.99    3.46
2015 177   40.90   10.44   39.74   34.55   30.57   39.43   46.94   21.66   12.03    2.75
2015 178   40.50    8.17   40.00   32.75   27.90   37.36   51.76   21.65    0.87    2.22
2015 179   41.04    6.59   38.70   29.25   26.28   33.75   68.37   22.97    1.10    3.62
2015 180   40.25   13.97   38.02   30.01   26.17   33.67   61.12   21.85    0.05    4.92
2015 181   41.04   22.39   38.05   32.92   28.12   37.71   51.99   21.88   15.49    2.61
2015 182   40.97   14.90   38.12   32.61   28.12   37.68   51.69   21.50    1.18    2.00
2015 183   40.43   21.96   38.12   33.50   28.41   38.44   48.85   21.37    0.02    1.70
2015 184   40.14   20.99   39.06   34.89   29.33   41.30   40.10   19.33   11.07    2.85
2015 185   40.21   17.68   39.24   35.62   28.28   42.69   32.86   16.76   16.28    4.15
2015 186   40.28    3.31   39.64   36.40   30.19   42.69   38.70   20.10   22.43    2.98
2015 187   40.64   13.93   39.02   30.83   28.37   33.95   63.17   23.17    4.48    2.09
2015 188   40.61   14.47   38.45   29.03   27.32   30.87   71.88   23.57    2.91    1.29
2015 189   40.03   21.20   38.23   29.10   27.13   32.27   75.13   24.35    6.90    2.35
2015 190   40.75   18.47   39.10   30.55   26.44   35.01   67.15   23.92    5.49    2.70
2015 191   40.68   15.01   38.59   29.17   26.94   33.14   70.36   23.36    0.86    6.41
2015 192   40.61   11.59   38.16   28.81   25.59   33.24   71.16   23.19    0.21    5.95
2015 193   40.14   21.49   37.62   31.13   26.24   36.65   63.11   23.44    0.00    3.49
2015 194   40.43   22.00   38.23   31.95   26.94   36.92   60.84   23.61    2.99    2.64
2015 195   39.74   18.65   39.20   32.53   27.85   36.84   60.77   24.14   25.95    2.64
2015 196   40.14    8.28   39.17   29.97   26.89   33.24   72.01   24.51   66.38    2.34
2015 197   40.14    8.46   39.02   28.81   26.12   32.63   82.26   25.54    6.68    2.58
2015 198   40.50   21.02   38.38   29.88   26.16   34.07   73.84   24.83   10.04    3.05
2015 199   40.50   19.01   37.73   29.67   26.17   32.84   71.68   24.14    1.45    1.89
2015 200   39.38   20.48   37.80   30.55   25.62   35.67   65.86   23.60    5.19    2.83
2015 201   40.21   17.24   38.38   29.71   26.19   33.88   71.19   24.07    1.12    3.30
2015 202   39.20   20.52   38.27   29.83   25.48   34.88   68.37   23.52    0.16    3.64
2015 203   39.67   17.57   38.20   29.60   25.47   34.43   71.18   23.96    0.06    3.52
2015 204   39.31   15.88   37.91   28.11   26.17   30.86   81.75   24.75    2.37    2.63
2015 205   39.56   21.17   37.69   27.97   25.62   30.56   81.87   24.64    4.19    2.78
2015 206   40.07   18.72   38.20   29.50   25.61   34.51   72.76   24.22    0.97    2.40
2015 207   38.95   24.98   36.04   30.08   25.23   34.74   68.27   23.74    0.00    1.60
2015 208   38.95   23.62   36.43   30.18   26.25   34.98   64.28   22.85    8.50    3.53
2015 209   39.78   22.72   37.33   30.22   26.00   34.93   63.72   22.74    7.16    3.30
2015 210   39.24   19.08   38.45   30.95   26.06   36.78   57.88   21.84   46.05    4.05
2015 211   39.96   23.44   38.12   30.65   26.40   35.46   64.79   23.42   23.86    3.01
2015 212   38.95   13.82   38.92   31.10   26.04   37.02   61.74   23.05    5.47    2.53
2015 213   39.13    8.50   38.38   29.11   26.04   32.86   70.92   23.43    0.00    1.99
2015 214   38.66   15.41   38.38   30.58   25.71   35.10   62.12   22.66    0.00    1.64
2015 215   39.46   20.77   37.84   30.35   25.87   35.07   64.55   23.08    2.78    2.38
2015 216   39.24   17.68   38.23   30.40   25.87   34.68   65.63   23.40    0.55    2.38
2015 217   38.95   14.36   38.45   29.60   26.28   34.29   66.96   22.96    3.31    1.29
2015 218   38.92   13.64   38.48   30.49   26.56   34.72   63.89   23.04    8.56    1.46
2015 219   38.45   13.43   39.13   30.17   27.18   33.57   67.42   23.62    0.94    1.45
2015 220   38.48   17.14   38.99   31.08   26.50   36.47   61.96   23.09    0.00    1.66
2015 221   38.84   17.50   38.66   32.03   26.61   37.15   56.25   22.37    0.05    1.80
2015 222   38.81   20.81   38.70   32.78   27.47   38.36   57.84   23.55   42.72    1.66
2015 223   38.56   22.21   38.05   30.81   27.69   34.46   69.84   24.81    2.68    1.92
2015 224   37.48   20.38   37.76   30.66   27.48   33.92   63.07   22.99    1.58    1.34
2015 225   38.48   16.78   38.63   31.01   26.89   35.49   66.62   24.23    0.16    2.49
2015 226   38.34   16.16   38.45   30.92   27.24   34.36   67.96   24.47    0.08    2.24
2015 227   37.91   19.37   38.09   31.36   27.01   36.10   66.29   24.48    0.20    2.21
2015 228   37.87   16.34   38.74   30.81   27.69   34.79   67.80   24.33   34.80    1.38
2015 229   37.40   12.49   38.84   31.45   26.97   36.24   63.85   23.94   29.11    2.25
2015 230   37.94   12.46   38.95   30.47   27.07   34.71   66.81   23.76    0.48    2.17
2015 231   37.30   14.62   39.02   30.73   26.45   35.26   65.47   23.67   38.45    3.22
2015 232   37.62   11.88   38.63   31.42   26.72   36.85   58.68   22.51   62.29    3.72
2015 233   37.33    6.77   38.63   31.15   27.21   35.86   58.40   22.17    1.63    4.24
2015 234   36.79   17.21   38.41   31.17   26.64   35.95   58.49   22.22    0.85    2.67
2015 235   37.01   16.16   38.23   30.89   26.53   35.40   62.47   23.05    0.00    1.50
2015 236   37.30   20.23   37.30   31.92   26.97   37.23   54.77   21.82   15.39    2.55
2015 237   36.90   14.90   38.41   32.42   27.64   37.72   52.75   21.66    2.61    2.43
2015 238   37.37   17.24   38.95   32.23   28.35   36.94   57.45   22.92   55.28    1.55
2015 239   36.54   13.97   38.12   28.35   26.83   30.32   80.48   24.73   14.49    1.32
2015 240   37.22   18.14   37.91   29.42   25.85   32.67   72.94   24.18    1.00    1.81
2015 241   36.47   18.14   38.05   30.72   27.02   34.76   66.20   23.85    2.74    1.50
2015 242   36.72   19.44   37.84   31.92   26.99   37.45   55.95   22.18   15.10    2.32
2015 243   36.18   16.70   37.66   32.28   27.22   38.00   49.36   20.42    1.94    2.89
2015 244   36.36   16.67   36.94   32.19   27.32   38.20   47.74   19.78    4.34    3.38
2015 245   36.68   21.02   35.82   31.49   25.11   38.40   42.22   17.12    2.04    2.65
2015 246   35.75   20.02   35.57   32.03   26.30   38.35   41.23   17.22    0.00    1.62
2015 247   35.14   21.28   34.96   31.92   26.50   38.38   41.06   17.05    0.24    1.94
2015 248   35.17   21.38   34.99   31.99   26.19   38.46   41.65   17.35    0.00    2.32
2015 249   35.78   14.76   35.50   32.20   26.97   38.43   44.42   18.59    3.71    1.70
2015 250   35.50   20.84   34.99   31.68   27.15   37.92   44.90   18.30    0.00    2.32
2015 251   34.88   21.38   34.81   31.95   25.84   38.50   42.11   17.49    0.00    1.80
2015 252   35.93   20.81   35.96   32.03   25.83   38.71   42.71   17.79    0.00    1.41
2015 253   35.46   19.19   37.04   32.69   26.76   38.68   45.27   19.35    3.77    1.62
2015 254   34.85   18.00   37.76   31.52   27.83   36.21   55.27   21.60   13.93    2.53
2015 255   35.06   10.80   37.15   28.42   26.28   30.70   73.24   23.28    7.47    2.13
2015 256   33.84   21.64   37.01   31.40   26.20   36.91   54.05   21.12    0.00    1.50
2015 257   34.60   20.27   37.08   32.70   27.58   37.68   49.12   20.72   18.38    1.00
2015 258   34.09   14.33   36.86   30.68   27.78   33.69   57.29   21.41    9.10    1.55
2015 259   33.70   19.19   36.68   30.74   26.26   35.58   57.82   21.62    0.00    1.89
2015 260   34.56   16.06   37.48   30.75   26.49   35.54   61.08   22.54    0.76    1.91
2015 261   33.19   20.56   36.94   31.88   27.02   36.81   57.15   22.50    0.00    1.38
2015 262   33.12   21.28   37.01   33.19   27.76   39.03   50.08   21.50    0.06    1.33
2015 263   33.01   17.17   37.80   30.92   27.17   36.80   59.81   22.35    0.33    2.75
2015 264   33.62   14.18   37.58   28.01   25.89   31.48   76.26   23.54    0.00    2.84
2015 265   33.01   13.14   38.27   28.46   25.42   32.51   75.89   23.89    0.15    1.84
2015 266   33.19   15.05   37.62   30.06   25.36   35.53   62.19   22.19    9.48    2.78
2015 267   32.76   11.52   36.36   29.92   24.40   36.88   47.10   17.47    0.00    4.38
2015 268   32.51   15.05   33.70   28.17   21.44   35.99   39.80   13.18    0.00    3.49
2015 269   32.18   18.65   33.05   28.96   23.28   36.10   40.83   14.29    0.00    2.18
2015 270   32.36   19.22   32.44   29.66   24.11   36.15   39.38   14.35    0.00    1.57
2015 271   32.00   19.76   32.44   29.88   24.08   36.15   41.89   15.53    0.00    1.30
2015 272   32.26   20.20   32.11   30.24   24.13   37.15   42.45   16.07    0.00    1.44
2015 273   32.51   20.12   32.08   30.36   23.92   37.49   41.73   15.91    0.00    1.74
2015 274   31.46   20.81   32.00   30.33   23.88   37.70   41.97   15.97    0.00    2.02
2015 275   32.00   20.84   31.82   30.15   24.08   37.59   40.49   15.23    0.00    2.55
2015 276   31.90   21.56   30.10   29.45   22.45   37.38   33.68   11.73    0.00    2.24
2015 277   31.07   21.56   29.84   29.24   21.35   37.75   32.31   10.92    0.00    2.01
2015 278   30.92   21.53   29.70   28.80   21.17   37.01   35.20   11.83    0.00    1.84
2015 279   31.50   21.38   28.98   29.36   22.44   37.19   34.47   12.01    0.00    1.56
2015 280   30.24   21.17   29.81   29.90   22.20   37.94   31.70   11.21    0.00    1.42
2015 281   30.64   20.88   29.95   29.77   23.83   38.07   31.80   11.14    0.00    2.08
